SECCION ELECTORAL,MUNICIPIO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,ES,PCPP,PSI,NAP,PES,RSP,FXM,CAND_IND_1,CAND_IND_2,TOTAL DE VOTOS,LISTA NOMINAL,CASILLA,DISTRITO F,DISTRITO L
1750,SAN MARTIN TEXMELUCAN,51,20,2,51,8,48,46,0,1,1,5,5,0,7,42,0,293,692,C,5,7
1750,SAN MARTIN TEXMELUCAN,48,16,1,37,10,53,39,0,0,1,6,6,2,4,41,0,275,692,C,5,7
1751,SAN MARTIN TEXMELUCAN,40,18,4,25,7,39,35,0,1,2,10,4,2,7,59,0,267,688,B,5,7
1751,SAN MARTIN TEXMELUCAN,26,21,1,17,8,41,32,0,3,1,6,6,2,9,65,0,247,688,C,5,7
1751,SAN MARTIN TEXMELUCAN,40,21,3,19,6,43,39,0,0,0,8,3,0,10,45,0,248,687,C,5,7
1751,SAN MARTIN TEXMELUCAN,32,20,1,27,11,46,40,0,1,1,9,4,0,7,49,0,255,687,C,5,7
1751,SAN MARTIN TEXMELUCAN,38,16,2,12,9,51,45,0,0,3,8,8,1,11,45,0,255,687,C,5,7
1751,SAN MARTIN TEXMELUCAN,30,8,2,24,6,51,38,0,2,0,10,1,2,5,48,0,239,687,C,5,7
1752,SAN MARTIN TEXMELUCAN,33,35,5,35,7,54,54,0,2,0,9,7,0,7,79,0,339,731,B,5,7
1752,SAN MARTIN TEXMELUCAN,43,25,1,48,18,45,36,0,1,3,1,1,0,2,63,0,300,731,C,5,7
1752,SAN MARTIN TEXMELUCAN,43,28,3,50,9,48,34,0,1,0,4,0,0,8,33,0,268,731,C,5,7
1753,SAN MARTIN TEXMELUCAN,34,25,4,19,14,64,60,0,3,0,12,11,1,7,44,0,308,633,B,5,7
1753,SAN MARTIN TEXMELUCAN,36,32,1,13,6,53,62,0,2,0,5,13,4,3,44,0,284,633,C,5,7
1753,SAN MARTIN TEXMELUCAN,31,25,4,24,17,63,40,0,3,1,5,6,2,13,35,0,276,633,C,5,7
1753,SAN MARTIN TEXMELUCAN,38,17,1,23,9,71,64,0,3,0,11,9,2,7,46,0,312,633,C,5,7
1753,SAN MARTIN TEXMELUCAN,36,31,0,12,18,58,64,0,1,1,9,13,2,9,36,0,300,632,C,5,7
1754,SAN MARTIN TEXMELUCAN,42,36,1,33,10,56,41,0,1,2,8,7,0,3,59,0,312,644,B,0,7
1754,SAN MARTIN TEXMELUCAN,34,17,4,33,10,63,43,0,1,4,3,8,1,8,35,0,276,644,C,0,7
1754,SAN MARTIN TEXMELUCAN,53,34,5,28,6,68,32,0,3,2,6,12,2,13,42,0,315,643,C,0,7
1754,SAN MARTIN TEXMELUCAN,27,36,0,35,11,61,49,0,2,2,10,10,1,4,48,0,312,643,C,0,7
1754,SAN MARTIN TEXMELUCAN,41,34,2,25,10,47,35,0,4,2,9,10,2,4,40,0,271,643,C,0,7
1755,SAN MARTIN TEXMELUCAN,48,25,5,8,11,73,58,0,3,0,0,8,2,5,40,0,302,736,B,5,7
1755,SAN MARTIN TEXMELUCAN,61,23,0,13,7,67,56,0,1,1,3,13,2,7,74,0,341,736,C,5,7
1755,SAN MARTIN TEXMELUCAN,41,20,3,9,11,64,81,0,0,1,3,17,4,7,79,0,348,735,C,5,7
1755,SAN MARTIN TEXMELUCAN,38,19,3,12,12,40,64,0,6,2,1,17,4,3,69,0,306,735,C,5,7
1756,SAN MARTIN TEXMELUCAN,53,18,2,16,7,74,57,0,10,3,4,9,1,3,67,0,333,747,B,0,7
1756,SAN MARTIN TEXMELUCAN,45,40,3,15,11,51,70,0,1,2,6,10,1,6,69,0,341,747,C,0,7
1756,SAN MARTIN TEXMELUCAN,40,26,1,18,5,73,60,0,6,2,1,10,2,6,70,0,328,747,C,0,7
1756,SAN MARTIN TEXMELUCAN,58,23,4,19,6,61,63,0,2,1,2,9,2,2,73,0,339,747,C,0,7
1756,SAN MARTIN TEXMELUCAN,49,19,2,20,12,70,64,0,4,4,0,12,3,6,65,0,340,747,C,0,7
1756,SAN MARTIN TEXMELUCAN,52,19,4,14,11,62,78,0,6,3,7,9,3,2,71,0,352,747,C,0,7
1756,SAN MARTIN TEXMELUCAN,38,34,5,19,3,70,71,0,3,2,2,17,0,4,55,0,324,746,C,0,7
1757,SAN MARTIN TEXMELUCAN,46,42,0,16,6,43,47,0,2,1,5,14,1,5,61,0,300,651,B,5,7
1757,SAN MARTIN TEXMELUCAN,46,28,1,14,3,32,43,0,3,0,1,19,1,2,61,0,267,651,C,5,7
1757,SAN MARTIN TEXMELUCAN,63,56,3,13,5,43,48,0,5,0,2,16,0,7,72,0,344,651,C,5,7
1757,SAN MARTIN TEXMELUCAN,68,26,0,25,9,39,33,0,6,1,5,19,1,4,67,0,313,651,C,5,7
1757,SAN MARTIN TEXMELUCAN,72,23,3,18,7,37,46,0,0,3,2,16,2,4,63,0,302,650,C,5,7
1758,SAN MARTIN TEXMELUCAN,42,32,3,17,1,56,34,0,2,2,3,10,1,2,41,0,259,712,B,5,7
1758,SAN MARTIN TEXMELUCAN,35,25,1,12,6,32,45,0,1,3,1,7,1,7,57,0,247,711,C,5,7
1758,SAN MARTIN TEXMELUCAN,41,35,6,18,6,36,42,0,3,3,1,20,3,6,27,0,257,711,C,5,7
1758,SAN MARTIN TEXMELUCAN,21,18,4,12,7,44,54,0,2,4,2,14,1,5,46,0,249,711,C,5,7
1758,SAN MARTIN TEXMELUCAN,37,33,2,9,9,36,65,0,2,3,2,13,2,9,36,0,266,711,C,5,7
1759,SAN MARTIN TEXMELUCAN,51,56,6,16,6,54,62,0,2,3,3,9,1,7,45,0,327,733,B,5,7
1759,SAN MARTIN TEXMELUCAN,54,38,8,10,5,40,42,0,5,1,3,22,1,9,49,0,297,733,C,5,7
1759,SAN MARTIN TEXMELUCAN,58,56,7,7,12,41,41,0,4,3,3,9,2,4,54,0,310,732,C,5,7
1760,SAN MARTIN TEXMELUCAN,23,47,4,23,5,19,57,0,0,0,3,11,4,4,19,0,227,572,B,5,7
1760,SAN MARTIN TEXMELUCAN,18,37,2,13,7,34,41,0,1,1,3,4,1,4,33,0,205,571,C,5,7
1760,SAN MARTIN TEXMELUCAN,37,26,3,10,11,15,43,0,4,1,2,9,1,2,30,0,207,571,C,5,7
1760,SAN MARTIN TEXMELUCAN,38,28,0,5,6,14,54,0,2,2,1,7,1,7,21,0,190,571,C,5,7
1761,SAN MARTIN TEXMELUCAN,39,58,1,15,7,41,48,0,3,3,2,14,0,4,35,0,280,610,B,5,7
1761,SAN MARTIN TEXMELUCAN,35,45,1,13,9,28,39,0,2,3,6,6,0,8,42,0,246,610,C,5,7
1761,SAN MARTIN TEXMELUCAN,33,41,4,18,6,19,53,0,1,4,4,5,0,4,20,0,219,610,C,5,7
1762,SAN MARTIN TEXMELUCAN,34,26,1,33,2,49,30,0,0,6,3,7,0,4,18,0,228,692,B,5,7
1762,SAN MARTIN TEXMELUCAN,51,18,3,21,3,29,28,0,1,0,0,3,1,12,23,0,199,692,C,5,7
1762,SAN MARTIN TEXMELUCAN,29,29,2,22,4,53,33,0,2,2,5,6,1,3,45,0,241,692,C,5,7
1762,SAN MARTIN TEXMELUCAN,41,27,1,14,6,46,30,0,0,2,4,7,0,6,39,0,234,692,C,5,7
1763,SAN MARTIN TEXMELUCAN,34,30,4,26,6,37,20,0,1,2,4,4,0,1,28,0,208,659,B,5,7
1763,SAN MARTIN TEXMELUCAN,47,24,2,23,12,40,32,0,1,6,3,6,0,4,28,0,242,659,C,5,7
1763,SAN MARTIN TEXMELUCAN,47,25,3,26,6,44,41,0,1,4,2,9,2,5,23,0,246,659,C,5,7
1763,SAN MARTIN TEXMELUCAN,39,26,5,22,5,41,26,0,1,1,7,6,0,8,24,0,220,659,C,5,7
1764,SAN MARTIN TEXMELUCAN,21,28,0,13,6,27,22,0,0,0,6,8,2,1,48,0,187,599,B,5,7
1764,SAN MARTIN TEXMELUCAN,43,22,3,29,6,43,39,0,1,1,17,7,2,1,30,0,254,599,C,5,7
1764,SAN MARTIN TEXMELUCAN,29,24,2,33,5,31,31,0,1,0,26,8,1,2,46,0,244,598,C,5,7
1765,SAN MARTIN TEXMELUCAN,31,23,3,14,7,36,34,0,0,0,22,6,1,3,40,0,231,698,B,5,7
1765,SAN MARTIN TEXMELUCAN,29,31,1,16,13,45,41,0,1,2,25,4,3,3,34,0,263,698,C,5,7
1766,SAN MARTIN TEXMELUCAN,35,23,2,79,7,38,39,0,0,1,4,5,1,2,30,0,276,666,B,0,7
1766,SAN MARTIN TEXMELUCAN,34,35,2,81,4,47,35,0,1,2,5,6,1,6,37,0,304,666,C,0,7
1766,SAN MARTIN TEXMELUCAN,42,46,3,102,3,18,32,0,2,1,35,2,1,5,28,0,336,666,C,0,7
1766,SAN MARTIN TEXMELUCAN,41,27,1,82,11,39,33,0,2,0,1,6,0,3,32,0,289,666,C,0,7
1766,SAN MARTIN TEXMELUCAN,45,35,1,77,6,32,34,0,2,2,2,8,1,4,31,0,292,665,C,0,7
1767,SAN MARTIN TEXMELUCAN,32,41,0,13,7,49,49,0,1,1,4,13,1,6,20,0,244,531,B,5,7
1767,SAN MARTIN TEXMELUCAN,32,35,1,15,6,32,35,0,0,3,2,13,0,5,29,0,224,531,C,5,7
1767,SAN MARTIN TEXMELUCAN,31,45,0,25,3,41,33,0,2,1,3,10,0,1,44,0,246,531,C,5,7
1768,SAN MARTIN TEXMELUCAN,33,48,0,16,8,35,30,0,1,3,5,10,2,8,25,0,233,584,B,5,7
1768,SAN MARTIN TEXMELUCAN,34,45,0,22,7,53,35,0,2,0,2,8,0,7,21,0,246,584,C,5,7
1768,SAN MARTIN TEXMELUCAN,45,43,2,6,8,47,20,0,1,1,4,17,2,6,30,0,244,583,C,5,7
1769,SAN MARTIN TEXMELUCAN,40,24,2,10,10,53,46,0,2,3,4,9,0,3,25,0,238,606,B,5,7
1769,SAN MARTIN TEXMELUCAN,43,34,3,18,16,49,30,0,3,1,1,13,0,6,17,0,246,605,C,5,7
1769,SAN MARTIN TEXMELUCAN,51,30,5,17,21,32,26,0,0,7,0,13,0,3,31,0,249,605,C,5,7
1770,SAN MARTIN TEXMELUCAN,31,32,5,16,9,31,48,0,2,1,1,9,1,9,22,0,231,663,B,5,7
1770,SAN MARTIN TEXMELUCAN,42,27,3,14,11,28,26,0,1,3,2,12,1,5,20,0,205,663,C,5,7
1770,SAN MARTIN TEXMELUCAN,37,41,3,8,8,36,31,0,0,4,0,6,1,7,22,0,212,663,C,5,7
1770,SAN MARTIN TEXMELUCAN,36,33,4,10,8,34,31,0,3,2,1,17,0,11,28,0,228,662,C,5,7
1770,SAN MARTIN TEXMELUCAN,40,31,7,18,6,23,28,0,3,4,2,12,1,3,26,0,219,662,C,5,7
1771,SAN MARTIN TEXMELUCAN,36,28,0,34,9,17,38,0,2,1,1,10,0,0,26,0,211,685,B,5,7
1771,SAN MARTIN TEXMELUCAN,39,22,3,24,10,14,36,0,0,2,1,12,0,2,26,0,197,684,C,5,7
1771,SAN MARTIN TEXMELUCAN,46,23,5,17,11,29,34,0,2,0,2,7,2,4,28,0,217,684,C,5,7
1771,SAN MARTIN TEXMELUCAN,40,28,1,24,8,23,36,0,3,3,1,9,1,3,31,0,233,684,C,5,7
1771,SAN MARTIN TEXMELUCAN,42,31,7,19,8,22,37,0,1,1,1,11,1,7,32,0,226,684,C,5,7
1771,SAN MARTIN TEXMELUCAN,29,41,2,14,11,23,41,0,2,5,4,9,0,2,26,0,219,684,C,5,7
1772,SAN MARTIN TEXMELUCAN,65,30,2,19,11,30,42,0,0,2,2,11,1,2,27,0,255,569,B,5,7
1772,SAN MARTIN TEXMELUCAN,49,48,1,26,4,24,33,0,4,6,1,9,1,3,34,0,247,569,C,5,7
1772,SAN MARTIN TEXMELUCAN,50,16,2,33,7,29,46,0,0,2,2,21,1,4,55,0,273,569,C,5,7
1773,SAN MARTIN TEXMELUCAN,52,35,2,22,6,40,35,0,5,2,7,7,3,2,19,0,241,611,B,5,7
1773,SAN MARTIN TEXMELUCAN,47,26,4,22,10,28,24,0,4,1,6,22,3,3,26,0,231,611,C,5,7
1773,SAN MARTIN TEXMELUCAN,41,18,3,21,12,24,29,0,2,1,2,10,1,4,31,0,207,610,C,5,7
1773,SAN MARTIN TEXMELUCAN,47,16,2,23,19,22,42,0,2,2,8,17,1,3,34,0,242,610,C,5,7
1775,SAN MATIAS TLALANCALECA,171,130,2,2,5,63,28,0,0,5,34,4,0,0,0,0,457,709,B,5,7
1775,SAN MATIAS TLALANCALECA,156,130,0,3,6,61,30,0,1,4,41,8,0,0,0,0,454,708,C,5,7
1775,SAN MATIAS TLALANCALECA,164,136,1,1,5,53,28,0,0,3,28,1,0,0,0,0,435,708,C,5,7
1776,SAN MATIAS TLALANCALECA,139,108,0,4,5,69,25,0,1,6,46,1,0,0,0,0,415,702,B,5,7
1776,SAN MATIAS TLALANCALECA,122,104,1,11,8,65,34,0,0,3,57,2,0,0,0,0,421,701,C,5,7
1777,SAN MATIAS TLALANCALECA,161,100,0,0,5,77,38,0,0,4,36,2,0,0,0,0,429,651,B,5,7
1777,SAN MATIAS TLALANCALECA,149,107,0,2,7,59,40,0,1,3,27,3,0,0,0,0,406,651,C,5,7
1777,SAN MATIAS TLALANCALECA,146,108,1,4,7,48,47,0,0,1,40,4,0,0,0,0,417,651,C,5,7
1778,SAN MATIAS TLALANCALECA,159,79,2,0,7,47,55,0,0,1,21,1,0,0,0,0,383,715,B,5,7
1778,SAN MATIAS TLALANCALECA,149,102,1,2,8,45,28,0,2,3,22,4,0,0,0,0,386,715,C,5,7
1778,SAN MATIAS TLALANCALECA,158,99,1,2,7,47,25,0,0,6,24,3,0,0,0,0,387,715,C,5,7
1778,SAN MATIAS TLALANCALECA,139,115,3,1,1,61,43,0,1,6,18,3,0,0,0,0,401,714,C,5,7
1779,SAN MATIAS TLALANCALECA,130,100,0,1,7,63,37,0,0,2,40,2,0,0,0,0,402,688,B,5,7
1779,SAN MATIAS TLALANCALECA,129,109,1,5,5,65,52,0,0,2,29,3,0,0,0,0,422,688,C,5,7
1779,SAN MATIAS TLALANCALECA,140,119,2,4,9,53,48,0,0,3,44,1,0,0,0,0,441,688,C,5,7
1780,SAN MATIAS TLALANCALECA,110,40,1,1,10,44,47,0,0,1,100,2,0,0,0,0,368,636,B,5,7
1780,SAN MATIAS TLALANCALECA,122,36,1,2,9,34,58,0,0,5,101,0,0,0,0,0,378,635,C,5,7
1781,SAN MATIAS TLALANCALECA,29,89,0,1,15,30,51,0,0,1,92,0,0,0,0,0,325,654,B,5,7
1781,SAN MATIAS TLALANCALECA,42,84,1,2,6,23,34,0,0,7,115,1,0,0,0,0,324,654,C,5,7
1781,SAN MATIAS TLALANCALECA,31,61,2,0,11,19,49,0,0,3,119,2,0,0,0,0,307,653,C,5,7
1782,SAN MATIAS TLALANCALECA,23,61,0,2,15,27,40,0,0,5,101,2,0,0,0,0,291,552,B,5,7
1782,SAN MATIAS TLALANCALECA,35,82,2,1,4,14,42,0,0,3,111,2,0,0,0,0,307,552,C,5,7
1783,SAN MATIAS TLALANCALECA,98,51,1,3,4,47,44,0,0,4,52,1,0,0,0,0,312,526,B,5,7
1783,SAN MATIAS TLALANCALECA,83,53,0,2,11,36,49,0,0,6,85,2,0,0,0,0,331,526,C,5,7
1858,SAN SALVADOR EL VERDE,10,57,1,70,96,20,52,0,46,7,48,12,3,0,0,0,431,735,B,5,7
1858,SAN SALVADOR EL VERDE,10,40,2,71,108,15,65,0,47,5,44,12,2,1,0,0,439,735,C,5,7
1858,SAN SALVADOR EL VERDE,5,45,2,78,106,18,62,0,33,3,40,4,2,3,0,0,413,734,C,5,7
1858,SAN SALVADOR EL VERDE,11,35,1,107,100,10,65,0,42,6,57,1,3,6,0,0,448,734,C,5,7
1859,SAN SALVADOR EL VERDE,36,75,0,23,5,3,17,0,0,3,130,2,5,2,0,0,315,562,B,5,7
1859,SAN SALVADOR EL VERDE,31,76,1,13,5,4,17,0,0,10,138,4,5,1,0,0,315,561,C,5,7
1859,SAN SALVADOR EL VERDE,25,61,2,27,12,6,19,0,0,5,140,4,5,0,0,0,323,561,C,5,7
1860,SAN SALVADOR EL VERDE,28,66,1,13,6,7,13,0,2,10,155,4,3,3,0,0,332,656,B,5,7
1860,SAN SALVADOR EL VERDE,33,49,0,11,4,5,17,0,2,4,192,3,2,1,0,0,335,656,C,5,7
1860,SAN SALVADOR EL VERDE,27,75,1,12,6,4,18,0,2,5,186,0,1,0,0,0,347,655,C,5,7
1861,SAN SALVADOR EL VERDE,38,62,0,4,4,4,25,0,10,6,203,10,6,2,0,0,393,749,B,5,7
1861,SAN SALVADOR EL VERDE,29,75,1,6,5,7,9,0,3,12,225,4,2,1,0,0,421,749,C,5,7
1861,SAN SALVADOR EL VERDE,28,68,0,9,4,10,17,0,2,6,233,3,3,2,0,0,408,749,C,5,7
1862,SAN SALVADOR EL VERDE,29,74,0,18,4,15,14,0,5,12,241,8,4,0,0,0,430,719,B,5,7
1862,SAN SALVADOR EL VERDE,28,71,1,16,8,11,12,0,3,13,211,2,11,1,0,0,396,719,C,5,7
1863,SAN SALVADOR EL VERDE,15,28,1,31,43,11,53,0,15,2,31,3,6,2,0,0,245,626,B,5,7
1863,SAN SALVADOR EL VERDE,5,39,7,25,31,13,53,0,17,4,32,5,2,6,0,0,242,626,C,5,7
1863,SAN SALVADOR EL VERDE,12,41,4,21,31,14,31,0,28,1,37,7,5,2,0,0,238,625,C,5,7
1863,SAN SALVADOR EL VERDE,13,29,1,31,28,11,40,0,19,5,30,7,6,10,0,0,241,625,C,5,7
1863,SAN SALVADOR EL VERDE,13,20,0,32,25,13,32,0,28,1,21,10,5,6,0,0,209,625,C,5,7
1864,SAN SALVADOR EL VERDE,10,28,0,21,72,82,43,0,12,3,18,5,1,3,0,0,307,654,B,5,7
1864,SAN SALVADOR EL VERDE,6,21,1,40,63,73,55,0,13,3,13,4,3,5,0,0,312,654,C,5,7
1864,SAN SALVADOR EL VERDE,6,28,2,27,74,68,42,0,12,2,23,4,2,4,0,0,302,653,C,5,7
1865,SAN SALVADOR EL VERDE,8,38,2,38,53,19,40,0,28,4,53,17,2,32,0,0,343,708,B,5,7
1865,SAN SALVADOR EL VERDE,11,47,1,53,31,21,34,0,20,4,71,19,0,32,0,0,351,708,C,5,7
1865,SAN SALVADOR EL VERDE,3,24,3,28,53,11,36,0,40,3,46,13,2,31,0,0,300,707,C,5,7
1866,SAN SALVADOR EL VERDE,12,28,1,8,76,7,52,0,26,2,23,13,21,2,0,0,280,669,B,5,7
1866,SAN SALVADOR EL VERDE,8,36,2,5,65,16,51,0,19,2,24,15,13,1,0,0,264,669,C,5,7
1866,SAN SALVADOR EL VERDE,11,45,4,4,71,12,49,0,15,1,26,11,14,3,0,0,273,669,C,5,7
1866,SAN SALVADOR EL VERDE,14,39,2,8,46,6,46,0,7,5,19,8,18,3,0,0,221,668,C,5,7
1867,SAN SALVADOR EL VERDE,2,21,0,15,20,0,66,0,3,5,10,38,1,2,0,0,195,638,B,5,7
1867,SAN SALVADOR EL VERDE,5,28,2,13,234,5,69,0,6,1,12,24,0,7,0,0,413,638,C,5,7
1867,SAN SALVADOR EL VERDE,1,17,0,24,210,5,73,0,3,4,11,19,0,3,0,0,380,638,C,5,7
1867,SAN SALVADOR EL VERDE,1,19,2,12,238,5,69,0,8,4,15,23,1,4,0,0,409,638,C,5,7
1867,SAN SALVADOR EL VERDE,2,27,1,8,200,3,68,0,9,1,8,24,1,3,0,0,365,638,C,5,7
1867,SAN SALVADOR EL VERDE,2,24,0,25,223,4,65,0,3,2,8,24,1,2,0,0,383,637,C,5,7
2233,TLAHUAPAN,35,34,15,5,37,10,12,0,59,52,3,115,7,0,0,0,391,691,B,5,7
2233,TLAHUAPAN,39,51,10,4,39,12,17,0,80,62,14,90,9,0,0,0,438,691,C,5,7
2233,TLAHUAPAN,33,28,5,6,20,10,11,0,92,69,5,125,9,0,0,0,427,691,C,5,7
2233,TLAHUAPAN,34,27,8,5,27,7,19,0,101,45,3,113,5,0,0,0,408,691,C,5,7
2233,TLAHUAPAN,27,30,9,5,11,18,8,0,70,58,6,102,5,0,0,0,379,690,C,5,7
2234,TLAHUAPAN,26,37,7,4,21,4,21,0,100,38,4,84,5,0,0,0,359,652,B,5,7
2234,TLAHUAPAN,45,28,7,3,30,8,22,0,112,47,7,84,4,0,0,0,414,652,C,5,7
2234,TLAHUAPAN,26,32,3,5,15,7,13,0,109,48,7,99,7,0,0,0,390,652,C,5,7
2234,TLAHUAPAN,13,33,5,4,20,4,15,0,141,53,7,83,9,0,0,0,396,652,C,5,7
2235,TLAHUAPAN,40,40,3,0,19,1,24,0,104,41,1,71,1,0,0,0,354,525,B,5,7
2235,TLAHUAPAN,47,32,5,4,18,4,13,0,112,45,2,48,1,0,0,0,346,524,C,5,7
2235,TLAHUAPAN,45,32,4,1,17,1,15,0,99,28,3,99,2,0,0,0,357,524,C,5,7
2236,TLAHUAPAN,25,22,2,3,15,3,9,0,90,38,3,100,3,0,0,0,323,497,B,5,7
2236,TLAHUAPAN,31,30,2,5,12,5,14,0,99,35,3,91,8,0,0,0,351,496,C,5,7
2237,TLAHUAPAN,27,127,6,6,19,7,19,0,38,62,3,45,1,0,0,0,365,603,B,5,7
2238,TLAHUAPAN,43,106,22,17,43,11,16,0,28,111,2,38,4,0,0,0,451,702,B,5,7
2238,TLAHUAPAN,29,93,22,31,36,23,12,0,25,116,0,30,5,0,0,0,445,701,C,5,7
2239,TLAHUAPAN,2,56,9,10,39,171,15,0,64,37,2,4,1,0,0,0,419,629,B,5,7
2239,TLAHUAPAN,3,49,4,11,52,157,18,0,67,44,2,8,1,0,0,0,432,629,C,5,7
2239,TLAHUAPAN,6,62,31,8,32,154,13,0,47,44,4,9,3,0,0,0,422,629,C,5,7
2240,TLAHUAPAN,25,42,29,34,54,6,20,0,18,114,26,16,1,0,0,0,402,641,B,5,7
2240,TLAHUAPAN,39,48,9,28,52,6,19,0,25,112,10,32,2,0,0,0,395,641,C,5,7
2240,TLAHUAPAN,48,74,11,25,50,9,21,0,23,103,10,23,3,0,0,0,411,641,C,5,7
2240,TLAHUAPAN,31,76,10,30,47,7,20,0,30,73,12,33,5,0,0,0,389,641,C,5,7
2241,TLAHUAPAN,6,65,7,25,12,25,7,0,22,49,5,12,4,0,0,0,261,494,B,5,7
2241,TLAHUAPAN,9,53,15,25,20,36,13,0,18,54,1,23,1,0,0,0,279,494,C,5,7
2242,TLAHUAPAN,12,55,8,13,17,68,20,0,29,118,5,21,2,0,0,0,387,568,B,5,7
2242,TLAHUAPAN,8,58,4,14,8,49,9,0,44,107,9,20,4,0,0,0,349,567,C,5,7
2243,TLAHUAPAN,5,66,2,23,17,11,5,0,48,27,2,10,4,0,0,0,233,405,B,5,7
2243,TLAHUAPAN,13,67,5,27,25,9,6,0,42,21,3,16,7,0,0,0,254,404,C,5,7
2244,TLAHUAPAN,23,114,31,27,66,4,36,0,38,21,5,13,2,0,0,0,395,609,B,5,7
2244,TLAHUAPAN,9,90,41,34,39,11,21,0,31,26,3,14,2,0,0,0,335,609,C,5,7
2244,TLAHUAPAN,20,80,36,45,42,4,31,0,37,29,0,29,3,0,0,0,364,609,C,5,7
2244,TLAHUAPAN,29,90,26,39,49,8,31,0,36,34,2,21,5,0,0,0,381,609,C,5,7
2245,TLAHUAPAN,122,33,54,41,29,22,23,0,10,40,1,3,2,0,0,0,395,694,B,5,7
2245,TLAHUAPAN,131,51,52,34,32,0,16,0,19,35,0,6,1,0,0,0,385,694,C,5,7
2245,TLAHUAPAN,112,31,39,51,19,32,15,0,11,25,2,10,3,0,0,0,370,694,C,5,7
2245,TLAHUAPAN,107,48,46,42,17,26,14,0,22,42,6,0,0,0,0,0,382,694,C,5,7
2246,TLAHUAPAN,231,34,64,17,4,2,9,0,20,91,2,4,3,0,0,0,498,709,B,5,7
2246,TLAHUAPAN,285,14,38,13,5,5,4,0,13,103,1,2,1,0,0,0,493,709,C,5,7
2246,TLAHUAPAN,248,32,36,25,8,4,7,0,10,101,0,4,1,0,0,0,508,709,C,5,7
2246,TLAHUAPAN,278,16,36,12,3,1,6,0,15,93,1,3,0,0,0,0,479,709,C,5,7
2247,TLAHUAPAN,58,22,141,15,12,24,22,0,35,45,3,0,7,0,0,0,398,697,B,5,7
2247,TLAHUAPAN,49,37,114,19,41,30,20,0,44,64,0,14,10,0,0,0,450,697,C,5,7
2247,TLAHUAPAN,70,26,28,8,16,18,21,0,39,72,0,15,1,0,0,0,333,697,C,5,7
2247,TLAHUAPAN,49,33,150,31,23,31,11,0,40,49,1,8,2,0,0,0,435,697,C,5,7
2247,TLAHUAPAN,52,39,129,14,16,30,23,0,46,57,1,14,1,0,0,0,441,696,C,5,7
245,CALPAN,17,19,5,12,29,57,29,0,31,8,25,60,0,18,0,0,325,586,B,13,8
245,CALPAN,17,35,9,9,34,29,28,0,30,7,26,46,0,17,0,0,302,586,C,13,8
246,CALPAN,29,66,16,12,43,53,30,0,35,7,12,54,0,15,0,0,396,700,B,13,8
246,CALPAN,35,44,10,8,49,51,27,0,50,6,7,59,0,21,0,0,393,699,C,13,8
247,CALPAN,40,33,21,12,34,22,14,0,41,8,11,112,0,22,0,0,390,628,B,13,8
247,CALPAN,21,35,6,23,27,42,20,0,42,5,6,83,0,20,0,0,353,628,C,13,8
248,CALPAN,22,65,9,12,15,50,33,0,55,10,11,69,0,15,0,0,382,706,B,13,8
248,CALPAN,17,50,9,10,14,54,26,0,51,8,18,88,0,20,0,0,383,705,C,13,8
248,CALPAN,20,52,7,9,37,42,26,0,54,15,12,70,0,21,0,0,396,705,C,13,8
248,CALPAN,17,48,7,5,17,46,25,0,40,7,14,80,0,23,0,0,355,705,C,13,8
249,CALPAN,4,25,4,6,5,121,30,0,2,1,2,35,0,21,0,0,265,518,B,13,8
249,CALPAN,4,24,2,5,11,118,40,0,3,6,3,40,0,19,0,0,285,518,C,13,8
250,CALPAN,4,30,6,4,7,122,45,0,6,2,7,22,0,17,0,0,289,524,B,13,8
250,CALPAN,6,41,6,4,11,109,30,0,16,5,4,24,0,31,0,0,300,523,C,13,8
251,CALPAN,7,9,3,4,38,48,38,0,6,6,4,47,0,29,0,0,266,529,B,13,8
251,CALPAN,2,5,6,5,25,40,51,0,9,3,8,42,0,25,0,0,247,528,C,13,8
252,CALPAN,6,20,1,5,17,66,49,0,15,2,1,33,0,16,0,0,249,499,B,13,8
252,CALPAN,3,21,6,2,20,30,48,0,8,6,6,47,0,16,0,0,241,499,C,13,8
415,CHIAUTZINGO,92,17,0,101,33,8,30,0,0,4,8,12,7,25,0,0,346,659,B,5,8
415,CHIAUTZINGO,95,18,2,112,25,3,18,0,0,3,9,3,18,25,0,0,343,659,C,5,8
415,CHIAUTZINGO,102,11,1,86,25,6,18,0,0,2,7,9,7,30,0,0,313,658,C,5,8
415,CHIAUTZINGO,101,14,0,114,16,6,30,0,0,1,11,9,6,43,0,0,365,658,C,5,8
416,CHIAUTZINGO,124,19,2,107,41,15,25,0,0,0,5,3,16,13,0,0,376,617,B,5,8
416,CHIAUTZINGO,105,25,1,85,64,14,32,0,0,2,3,5,17,17,0,0,383,617,C,5,8
416,CHIAUTZINGO,86,9,0,107,55,7,20,0,0,0,4,4,14,12,0,0,328,617,C,5,8
417,CHIAUTZINGO,111,27,5,62,24,14,15,0,0,2,5,4,6,30,0,0,316,569,B,5,8
417,CHIAUTZINGO,90,11,3,72,22,2,29,0,0,0,14,0,9,19,0,0,281,569,C,5,8
417,CHIAUTZINGO,97,12,0,86,16,7,15,0,0,0,6,8,8,37,0,0,301,568,C,5,8
