SECCION ELECTORAL,MUNICIPIO,PAN_CONVERGENCIA_NA_PRD,PRI_VERDE,PT,CANDIDATOS NO REGISTRADOS,TOTAL DE VOTOS,LISTA NOMINAL,CASILLA,DISTRITO F,DISTRITO L
692,HUEYTAMALCO,207,191,27,0,455,715,BÁSICA,3,5
693,HUEYTLALPAN,219,205,0,0,441,535,CONTIGUA 1,2,4
693,HUEYTLALPAN,249,173,0,0,444,534,BÁSICA,2,4
694,HUEYTLALPAN,273,230,0,0,622,619,BÁSICA,2,4
695,HUEYTLALPAN,147,181,0,0,337,399,EXTRAORDINARIA 2,2,4
695,HUEYTLALPAN,169,160,0,0,343,399,EXTRAORDINARIA 1,2,4
695,HUEYTLALPAN,211,130,0,0,363,484,CONTIGUA 1,2,4
695,HUEYTLALPAN,220,148,0,0,391,483,BÁSICA,2,4
696,HUITZILAN DE SERDAN,245,305,0,0,583,735,CONTIGUA 2,2,4
696,HUITZILAN DE SERDAN,278,291,0,0,592,735,BÁSICA,2,4
696,HUITZILAN DE SERDAN,229,305,6,0,0,735,CONTIGUA 1,2,4
697,HUITZILAN DE SERDAN,158,387,0,0,562,706,BÁSICA,2,4
698,HUITZILAN DE SERDAN,207,203,0,0,429,543,EXTRAORDINARIA 2,2,4
698,HUITZILAN DE SERDAN,241,186,0,0,446,542,EXTRAORDINARIA 1,2,4
698,HUITZILAN DE SERDAN,188,337,0,0,545,689,BÁSICA,2,4
699,HUITZILAN DE SERDAN,156,111,0,0,287,392,CONTIGUA 1,2,4
699,HUITZILAN DE SERDAN,137,145,0,0,291,391,BÁSICA,2,4
700,HUITZILAN DE SERDAN,148,201,2,0,370,508,EXTRAORDINARIA 2,2,4
700,HUITZILAN DE SERDAN,152,206,0,0,377,507,EXTRAORDINARIA 1,2,4
700,HUITZILAN DE SERDAN,289,218,0,0,533,692,BÁSICA,2,4
701,HUITZILTEPEC,206,78,152,0,444,635,BÁSICA,14,23
701,HUITZILTEPEC,205,88,147,0,459,636,CONTIGUA 1,14,23
702,HUITZILTEPEC,144,105,198,0,466,676,CONTIGUA 1,14,23
702,HUITZILTEPEC,144,155,168,0,486,675,BÁSICA,14,23
703,HUITZILTEPEC,70,272,49,0,403,518,CONTIGUA 1,14,23
703,HUITZILTEPEC,82,271,47,0,411,518,BÁSICA,14,23
704,ATLEQUIZAYAN,173,118,107,0,405,511,CONTIGUA 1,2,4
704,ATLEQUIZAYAN,155,132,143,0,436,510,BÁSICA,2,4
705,ATLEQUIZAYAN,240,190,119,0,562,704,BÁSICA,2,4
706,IXCAMILPA DE GUERRERO,0,0,0,0,0,704,BÁSICA,14,22
706,IXCAMILPA DE GUERRERO,0,0,0,0,0,704,CONTIGUA 1,14,22
707,IXCAMILPA DE GUERRERO,127,163,0,0,295,500,CONTIGUA 1,14,22
707,IXCAMILPA DE GUERRERO,122,194,0,0,319,499,BÁSICA,14,22
708,IXCAMILPA DE GUERRERO,56,94,0,0,157,258,EXTRAORDINARIA 1,14,22
708,IXCAMILPA DE GUERRERO,171,176,0,0,353,618,BÁSICA,14,22
709,IXCAQUIXTLA,203,159,10,0,390,600,CONTIGUA 3,15,24
709,IXCAQUIXTLA,165,208,8,0,396,600,CONTIGUA 1,15,24
709,IXCAQUIXTLA,199,164,14,0,399,599,BÁSICA,15,24
709,IXCAQUIXTLA,171,207,8,0,401,600,CONTIGUA 2,15,24
710,IXCAQUIXTLA,203,144,21,0,388,633,CONTIGUA 1,15,24
710,IXCAQUIXTLA,181,210,12,0,414,633,BÁSICA,15,24
710,IXCAQUIXTLA,234,138,21,0,418,634,CONTIGUA 2,15,24
711,IXCAQUIXTLA,130,199,4,0,341,494,CONTIGUA 1,15,24
711,IXCAQUIXTLA,96,245,12,0,359,493,BÁSICA,15,24
712,IXTACAMAXTITLAN,200,98,0,0,313,428,BÁSICA,2,3
712,IXTACAMAXTITLAN,190,128,0,0,334,428,CONTIGUA 1,2,3
713,IXTACAMAXTITLAN,193,219,0,0,429,595,EXTRAORDINARIA 1,2,3
713,IXTACAMAXTITLAN,217,182,0,0,430,616,BÁSICA,2,3
714,IXTACAMAXTITLAN,113,311,0,0,471,742,BÁSICA,2,3
715,IXTACAMAXTITLAN,98,79,0,0,183,266,EXTRAORDINARIA 1,2,3
715,IXTACAMAXTITLAN,184,226,0,0,426,630,CONTIGUA 1,2,3
715,IXTACAMAXTITLAN,208,202,0,0,432,630,BÁSICA,2,3
716,IXTACAMAXTITLAN,169,229,0,0,417,552,BÁSICA,2,3
716,IXTACAMAXTITLAN,291,165,0,0,484,747,EXTRAORDINARIA 2,2,3
716,IXTACAMAXTITLAN,315,218,0,0,567,747,EXTRAORDINARIA 1,2,3
717,IXTACAMAXTITLAN,170,130,0,0,318,468,BÁSICA,2,3
717,IXTACAMAXTITLAN,177,129,0,0,323,468,CONTIGUA 1,2,3
718,IXTACAMAXTITLAN,45,112,0,0,173,304,BÁSICA,2,3
718,IXTACAMAXTITLAN,110,108,0,0,236,400,EXTRAORDINARIA 2,2,3
718,IXTACAMAXTITLAN,120,119,0,0,0,399,EXTRAORDINARIA 1,2,3
719,IXTACAMAXTITLAN,19,88,0,0,113,201,EXTRAORDINARIA 1,2,3
719,IXTACAMAXTITLAN,166,132,0,0,335,575,BÁSICA,2,3
719,IXTACAMAXTITLAN,175,130,0,0,342,576,CONTIGUA 1,2,3
720,IXTACAMAXTITLAN,94,41,0,0,150,281,EXTRAORDINARIA 1,2,3
720,IXTACAMAXTITLAN,231,264,0,0,515,724,BÁSICA,2,3
721,IXTACAMAXTITLAN,167,89,0,0,272,407,BÁSICA,2,3
721,IXTACAMAXTITLAN,178,86,0,0,276,408,CONTIGUA 1,2,3
722,IXTACAMAXTITLAN,169,94,0,0,284,442,BÁSICA,2,3
722,IXTACAMAXTITLAN,158,130,0,0,305,442,CONTIGUA 1,2,3
723,IXTACAMAXTITLAN,194,130,0,0,359,587,CONTIGUA 2,2,3
723,IXTACAMAXTITLAN,202,149,5,0,373,587,BÁSICA,2,3
723,IXTACAMAXTITLAN,180,155,0,0,0,587,CONTIGUA 1,2,3
724,IXTACAMAXTITLAN,31,64,0,0,102,198,BÁSICA,2,3
724,IXTACAMAXTITLAN,107,69,0,0,0,352,EXTRAORDINARIA 1,2,3
725,IXTACAMAXTITLAN,128,108,0,0,254,429,CONTIGUA 1,2,3
725,IXTACAMAXTITLAN,137,115,0,0,273,429,BÁSICA,2,3
726,IXTACAMAXTITLAN,155,111,0,0,278,410,BÁSICA,2,3
726,IXTACAMAXTITLAN,176,209,0,0,415,704,EXTRAORDINARIA 1,2,3
727,IXTEPEC,176,251,134,0,583,744,CONTIGUA 1,2,4
727,IXTEPEC,198,240,137,0,593,744,BÁSICA,2,4
728,IXTEPEC,153,180,75,0,419,564,CONTIGUA 2,2,4
728,IXTEPEC,154,164,90,0,425,564,CONTIGUA 1,2,4
728,IXTEPEC,161,168,97,0,437,564,CONTIGUA 3,2,4
728,IXTEPEC,168,161,96,0,441,564,BÁSICA,2,4
729,IXTEPEC,125,136,19,0,293,344,BÁSICA,2,4
730,IZUCAR DE MATAMOROS,39,85,40,0,178,513,CONTIGUA 2,13,22
730,IZUCAR DE MATAMOROS,43,85,48,0,184,513,BÁSICA,13,22
730,IZUCAR DE MATAMOROS,36,90,60,1,187,513,CONTIGUA 1,13,22
731,IZUCAR DE MATAMOROS,48,103,101,1,267,590,BÁSICA,13,22
731,IZUCAR DE MATAMOROS,52,97,117,0,279,590,CONTIGUA 1,13,22
732,IZUCAR DE MATAMOROS,40,98,74,3,234,712,CONTIGUA 3,13,22
732,IZUCAR DE MATAMOROS,40,107,83,0,255,712,CONTIGUA 1,13,22
732,IZUCAR DE MATAMOROS,35,120,85,0,261,711,BÁSICA,13,22
732,IZUCAR DE MATAMOROS,52,133,97,0,295,712,CONTIGUA 2,13,22
733,IZUCAR DE MATAMOROS,20,92,70,0,194,551,CONTIGUA 1,13,22
733,IZUCAR DE MATAMOROS,34,93,71,0,209,551,CONTIGUA 2,13,22
733,IZUCAR DE MATAMOROS,32,85,83,0,212,551,BÁSICA,13,22
734,IZUCAR DE MATAMOROS,37,120,82,0,258,555,CONTIGUA 1,13,22
734,IZUCAR DE MATAMOROS,21,143,124,0,305,555,BÁSICA,13,22
735,IZUCAR DE MATAMOROS,31,110,58,0,211,583,CONTIGUA 2,13,22
735,IZUCAR DE MATAMOROS,40,91,76,0,215,582,CONTIGUA 1,13,22
735,IZUCAR DE MATAMOROS,28,103,70,1,221,582,BÁSICA,13,22
736,IZUCAR DE MATAMOROS,36,87,68,1,204,575,CONTIGUA 1,13,22
736,IZUCAR DE MATAMOROS,24,93,79,0,216,575,CONTIGUA 2,13,22
736,IZUCAR DE MATAMOROS,36,109,69,0,224,575,BÁSICA,13,22
737,IZUCAR DE MATAMOROS,44,157,107,0,326,683,BÁSICA,13,22
737,IZUCAR DE MATAMOROS,46,151,131,1,346,683,CONTIGUA 1,13,22
738,IZUCAR DE MATAMOROS,23,93,78,1,208,478,CONTIGUA 1,13,22
738,IZUCAR DE MATAMOROS,38,97,75,0,225,477,BÁSICA,13,22
739,IZUCAR DE MATAMOROS,35,98,94,0,235,571,CONTIGUA 2,13,22
739,IZUCAR DE MATAMOROS,37,108,89,1,242,571,CONTIGUA 1,13,22
739,IZUCAR DE MATAMOROS,29,121,87,1,250,571,BÁSICA,13,22
739,IZUCAR DE MATAMOROS,30,119,102,0,0,571,CONTIGUA 3,13,22
740,IZUCAR DE MATAMOROS,30,91,80,0,217,586,CONTIGUA 2,13,22
740,IZUCAR DE MATAMOROS,35,119,76,2,242,586,CONTIGUA 1,13,22
740,IZUCAR DE MATAMOROS,32,122,82,5,251,586,CONTIGUA 3,13,22
740,IZUCAR DE MATAMOROS,40,119,77,4,255,586,BÁSICA,13,22
741,IZUCAR DE MATAMOROS,23,112,80,1,227,622,BÁSICA,13,22
741,IZUCAR DE MATAMOROS,33,113,112,1,271,623,CONTIGUA 1,13,22
742,IZUCAR DE MATAMOROS,35,122,101,5,269,580,CONTIGUA 1,13,22
742,IZUCAR DE MATAMOROS,44,122,100,1,277,579,BÁSICA,13,22
743,IZUCAR DE MATAMOROS,25,138,47,0,216,575,CONTIGUA 1,13,22
743,IZUCAR DE MATAMOROS,19,131,74,0,233,575,CONTIGUA 3,13,22
743,IZUCAR DE MATAMOROS,31,146,52,0,239,575,BÁSICA,13,22
743,IZUCAR DE MATAMOROS,16,150,57,0,241,575,CONTIGUA 2,13,22
744,IZUCAR DE MATAMOROS,38,157,94,0,310,730,CONTIGUA 1,13,22
744,IZUCAR DE MATAMOROS,48,134,129,0,331,731,CONTIGUA 2,13,22
744,IZUCAR DE MATAMOROS,43,167,110,0,335,730,BÁSICA,13,22
745,IZUCAR DE MATAMOROS,39,68,134,0,254,610,CONTIGUA 4,13,22
745,IZUCAR DE MATAMOROS,30,72,135,0,255,609,BÁSICA,13,22
745,IZUCAR DE MATAMOROS,35,88,145,0,279,609,CONTIGUA 2,13,22
745,IZUCAR DE MATAMOROS,32,83,148,0,281,609,CONTIGUA 3,13,22
745,IZUCAR DE MATAMOROS,30,103,143,0,294,609,CONTIGUA 1,13,22
746,IZUCAR DE MATAMOROS,31,140,102,0,291,740,CONTIGUA 2,13,22
746,IZUCAR DE MATAMOROS,26,142,115,0,309,739,CONTIGUA 1,13,22
746,IZUCAR DE MATAMOROS,42,137,134,0,324,739,BÁSICA,13,22
746,IZUCAR DE MATAMOROS,25,111,130,0,0,740,CONTIGUA 3,13,22
747,IZUCAR DE MATAMOROS,68,134,69,0,293,665,CONTIGUA 1,13,22
747,IZUCAR DE MATAMOROS,60,141,73,0,298,664,BÁSICA,13,22
748,IZUCAR DE MATAMOROS,57,106,103,0,288,691,CONTIGUA 1,13,22
748,IZUCAR DE MATAMOROS,56,130,102,0,303,690,BÁSICA,13,22
749,IZUCAR DE MATAMOROS,26,82,44,1,165,381,BÁSICA,13,22
749,IZUCAR DE MATAMOROS,22,88,61,0,186,382,CONTIGUA 1,13,22
749,IZUCAR DE MATAMOROS,30,111,90,0,248,563,EXTRAORDINARIA 2,13,22
749,IZUCAR DE MATAMOROS,44,94,106,0,256,563,EXTRAORDINARIA 1,13,22
750,IZUCAR DE MATAMOROS,34,97,69,0,210,480,BÁSICA,13,22
750,IZUCAR DE MATAMOROS,31,91,97,0,234,480,CONTIGUA 1,13,22
751,IZUCAR DE MATAMOROS,54,134,46,0,251,588,CONTIGUA 1,13,22
751,IZUCAR DE MATAMOROS,77,124,45,0,256,588,BÁSICA,13,22
752,IZUCAR DE MATAMOROS,16,118,16,0,166,381,EXTRAORDINARIA 1,13,22
752,IZUCAR DE MATAMOROS,22,96,88,0,225,590,CONTIGUA 1,13,22
752,IZUCAR DE MATAMOROS,33,110,73,0,239,589,BÁSICA,13,22
752,IZUCAR DE MATAMOROS,26,115,85,0,248,590,CONTIGUA 2,13,22
753,IZUCAR DE MATAMOROS,27,81,66,0,205,575,CONTIGUA 2,13,22
753,IZUCAR DE MATAMOROS,34,79,99,0,227,575,BÁSICA,13,22
753,IZUCAR DE MATAMOROS,30,80,90,0,230,575,CONTIGUA 3,13,22
753,IZUCAR DE MATAMOROS,37,75,106,4,241,575,CONTIGUA 1,13,22
754,IZUCAR DE MATAMOROS,16,82,62,0,175,419,EXTRAORDINARIA 1,13,22
754,IZUCAR DE MATAMOROS,37,98,125,1,280,685,BÁSICA,13,22
754,IZUCAR DE MATAMOROS,21,55,89,0,0,419,EXTRAORDINARIA 2,13,22
755,IZUCAR DE MATAMOROS,49,103,92,0,266,624,BÁSICA,13,22
755,IZUCAR DE MATAMOROS,55,128,79,0,282,625,CONTIGUA 1,13,22
756,IZUCAR DE MATAMOROS,19,128,139,0,306,708,BÁSICA,13,22
756,IZUCAR DE MATAMOROS,16,140,133,0,0,709,CONTIGUA 1,13,22
757,IZUCAR DE MATAMOROS,16,89,89,0,210,540,BÁSICA,13,22
757,IZUCAR DE MATAMOROS,24,112,77,0,227,541,CONTIGUA 1,13,22
758,IZUCAR DE MATAMOROS,20,108,74,0,215,409,EXTRAORDINARIA 2,13,22
758,IZUCAR DE MATAMOROS,20,111,73,0,222,409,EXTRAORDINARIA 1,13,22
758,IZUCAR DE MATAMOROS,10,104,104,0,230,529,CONTIGUA 2,13,22
758,IZUCAR DE MATAMOROS,16,106,95,1,232,528,CONTIGUA 1,13,22
758,IZUCAR DE MATAMOROS,20,94,114,0,238,528,BÁSICA,13,22
759,IZUCAR DE MATAMOROS,10,86,147,0,263,669,CONTIGUA 1,13,22
759,IZUCAR DE MATAMOROS,26,88,141,0,278,668,BÁSICA,13,22
760,IZUCAR DE MATAMOROS,19,99,64,0,197,567,CONTIGUA 1,13,22
760,IZUCAR DE MATAMOROS,12,109,77,0,217,567,BÁSICA,13,22
761,IZUCAR DE MATAMOROS,84,120,47,0,278,675,BÁSICA,13,22
761,IZUCAR DE MATAMOROS,24,64,14,0,0,322,EXTRAORDINARIA 1,13,22
762,IZUCAR DE MATAMOROS,38,102,37,0,202,673,CONTIGUA 2,13,22
762,IZUCAR DE MATAMOROS,40,111,45,0,225,673,BÁSICA,13,22
762,IZUCAR DE MATAMOROS,44,121,47,0,239,673,CONTIGUA 1,13,22
763,IZUCAR DE MATAMOROS,6,34,19,0,62,153,EXTRAORDINARIA 1,13,22
763,IZUCAR DE MATAMOROS,38,71,35,0,165,533,CONTIGUA 1,13,22
763,IZUCAR DE MATAMOROS,41,92,41,0,185,532,BÁSICA,13,22
764,JALPAN,140,59,38,0,258,365,BÁSICA,1,1
764,JALPAN,172,144,120,0,453,659,EXTRAORDINARIA 2,1,1
764,JALPAN,196,154,103,0,479,659,EXTRAORDINARIA 1,1,1
765,JALPAN,81,85,95,0,288,429,BÁSICA,1,1
765,JALPAN,133,98,92,0,347,517,EXTRAORDINARIA 1,1,1
765,JALPAN,121,121,108,0,379,518,EXTRAORDINARIA 2,1,1
765,JALPAN,81,100,91,0,433,430,CONTIGUA 1,1,1
766,JALPAN,104,98,35,0,249,354,BÁSICA,1,1
766,JALPAN,100,71,69,0,265,321,EXTRAORDINARIA 1,1,1
767,JALPAN,71,115,166,0,369,524,BÁSICA,1,1
767,JALPAN,96,109,149,1,371,525,CONTIGUA 1,1,1
767,JALPAN,78,93,158,0,0,525,CONTIGUA 2,1,1
768,JALPAN,142,198,105,0,462,634,CONTIGUA 1,1,1
768,JALPAN,144,195,107,0,468,634,BÁSICA,1,1
768,JALPAN,172,187,110,0,485,634,CONTIGUA 2,1,1
769,JALPAN,92,192,69,0,380,551,BÁSICA,1,1
770,JOLALPAN,90,57,0,245,441,703,CONTIGUA 1,14,22
770,JOLALPAN,129,96,0,212,460,703,CONTIGUA 3,14,22
770,JOLALPAN,115,103,0,217,465,703,CONTIGUA 2,14,22
770,JOLALPAN,117,76,0,239,470,703,BÁSICA,14,22
771,JOLALPAN,110,288,0,13,428,639,CONTIGUA 2,14,22
771,JOLALPAN,96,315,0,11,436,639,CONTIGUA 1,14,22
771,JOLALPAN,141,286,0,13,455,639,BÁSICA,14,22
772,JOLALPAN,143,71,0,105,349,524,BÁSICA,14,22
772,JOLALPAN,141,87,0,99,355,524,CONTIGUA 1,14,22
773,JOLALPAN,123,155,0,22,307,435,EXTRAORDINARIA 1,14,22
773,JOLALPAN,186,197,0,31,428,711,CONTIGUA 1,14,22
773,JOLALPAN,192,188,0,32,432,711,BÁSICA,14,22
774,JOLALPAN,109,140,0,38,299,521,CONTIGUA 1,14,22
774,JOLALPAN,89,155,0,61,314,520,BÁSICA,14,22
775,JOLALPAN,209,148,0,45,438,717,BÁSICA,14,22
776,JONOTLA,164,165,32,0,387,546,CONTIGUA 1,2,5
776,JONOTLA,163,173,39,0,400,545,BÁSICA,2,5
777,JONOTLA,118,148,97,0,400,574,BÁSICA,2,5
778,JONOTLA,140,130,4,0,284,391,BÁSICA,2,5
778,JONOTLA,126,147,11,0,290,391,CONTIGUA 1,2,5
779,JOPALA,133,183,73,0,402,551,CONTIGUA 1,1,2
779,JOPALA,127,230,47,0,411,551,BÁSICA,1,2
779,JOPALA,151,197,54,0,418,551,CONTIGUA 2,1,2
780,JOPALA,214,199,80,0,505,735,CONTIGUA 1,1,2
780,JOPALA,242,180,81,0,523,735,BÁSICA,1,2
781,JOPALA,134,142,32,0,331,511,BÁSICA,1,2
781,JOPALA,138,154,38,0,342,511,CONTIGUA 1,1,2
782,JOPALA,142,85,13,0,257,363,EXTRAORDINARIA 1,1,2
782,JOPALA,96,295,60,0,466,649,BÁSICA,1,2
783,JOPALA,112,132,3,0,262,358,EXTRAORDINARIA 1,1,2
783,JOPALA,116,138,87,0,362,567,CONTIGUA 1,1,2
783,JOPALA,143,152,63,0,380,567,BÁSICA,1,2
784,JOPALA,58,96,12,0,175,260,BÁSICA,1,2
785,JOPALA,187,172,34,0,420,619,CONTIGUA 1,1,2
785,JOPALA,206,168,55,0,458,618,BÁSICA,1,2
786,JUAN C. BONILLA,175,60,110,0,384,710,CONTIGUA 3,10,8
786,JUAN C. BONILLA,157,61,139,0,385,709,CONTIGUA 1,10,8
786,JUAN C. BONILLA,186,62,129,0,394,709,CONTIGUA 2,10,8
786,JUAN C. BONILLA,166,78,141,0,397,709,BÁSICA,10,8
787,JUAN C. BONILLA,116,179,66,0,379,719,BÁSICA,10,8
787,JUAN C. BONILLA,148,155,61,0,383,720,CONTIGUA 1,10,8
788,JUAN C. BONILLA,89,194,13,0,308,571,CONTIGUA 2,10,8
788,JUAN C. BONILLA,68,227,7,1,323,571,CONTIGUA 1,10,8
788,JUAN C. BONILLA,103,190,17,0,327,570,BÁSICA,10,8
789,JUAN C. BONILLA,103,147,13,0,282,554,BÁSICA,10,8
789,JUAN C. BONILLA,99,166,24,0,297,554,CONTIGUA 1,10,8
789,JUAN C. BONILLA,119,149,22,0,300,555,CONTIGUA 2,10,8
790,JUAN C. BONILLA,106,192,28,0,351,682,CONTIGUA 2,10,8
790,JUAN C. BONILLA,117,211,18,0,372,682,BÁSICA,10,8
790,JUAN C. BONILLA,107,239,23,0,387,682,CONTIGUA 3,10,8
790,JUAN C. BONILLA,129,208,33,0,387,682,CONTIGUA 1,10,8
791,JUAN C. BONILLA,171,54,89,0,335,600,CONTIGUA 2,10,8
791,JUAN C. BONILLA,179,61,100,0,360,600,BÁSICA,10,8
791,JUAN C. BONILLA,173,70,95,0,362,600,CONTIGUA 1,10,8
791,JUAN C. BONILLA,205,66,91,0,388,601,CONTIGUA 3,10,8
792,JUAN GALINDO,128,117,74,0,338,521,CONTIGUA 1,1,2
792,JUAN GALINDO,131,103,97,0,351,522,CONTIGUA 2,1,2
792,JUAN GALINDO,109,114,121,0,355,521,BÁSICA,1,2
793,JUAN GALINDO,78,108,114,0,318,521,BÁSICA,1,2
793,JUAN GALINDO,94,89,123,0,336,521,CONTIGUA 1,1,2
793,JUAN GALINDO,121,74,132,0,347,522,CONTIGUA 2,1,2
794,JUAN GALINDO,81,65,108,0,270,432,BÁSICA,1,2
794,JUAN GALINDO,92,68,94,1,274,432,CONTIGUA 1,1,2
795,JUAN GALINDO,116,115,82,0,329,537,BÁSICA,1,2
795,JUAN GALINDO,112,116,123,0,371,538,CONTIGUA 1,1,2
796,JUAN GALINDO,162,145,37,0,359,468,BÁSICA,1,2
797,JUAN N. MENDEZ,168,35,85,0,298,378,CONTIGUA 1,15,24
797,JUAN N. MENDEZ,134,40,117,0,305,378,BÁSICA,15,24
798,JUAN N. MENDEZ,163,89,205,0,487,687,BÁSICA,15,24
799,JUAN N. MENDEZ,64,121,44,0,244,403,CONTIGUA 1,15,24
799,JUAN N. MENDEZ,48,160,44,0,258,402,BÁSICA,15,24
800,JUAN N. MENDEZ,78,55,71,0,210,267,EXTRAORDINARIA 1,15,24
800,JUAN N. MENDEZ,226,76,138,0,458,591,EXTRAORDINARIA 2,15,24
800,JUAN N. MENDEZ,42,361,85,0,502,612,BÁSICA,15,24
801,LAFRAGUA,64,188,0,0,272,390,BÁSICA,8,6
801,LAFRAGUA,73,191,0,0,280,391,CONTIGUA 1,8,6
802,LAFRAGUA,453,103,0,0,567,732,BÁSICA,8,6
802,LAFRAGUA,437,122,0,0,568,733,CONTIGUA 1,8,6
803,LAFRAGUA,104,56,0,0,166,206,BÁSICA,8,6
804,LAFRAGUA,80,225,0,0,341,626,BÁSICA,8,6
805,LAFRAGUA,158,144,0,0,314,525,BÁSICA,8,6
806,LAFRAGUA,77,226,0,0,0,414,BÁSICA,8,6
807,LAFRAGUA,99,163,0,0,277,495,CONTIGUA 1,8,6
807,LAFRAGUA,123,189,0,0,328,494,BÁSICA,8,6
808,LAFRAGUA,152,175,0,0,343,551,CONTIGUA 1,8,6
808,LAFRAGUA,171,160,0,0,356,551,BÁSICA,8,6
809,LIBRES,196,105,59,0,381,626,CONTIGUA 3,8,3
809,LIBRES,201,110,50,0,381,626,BÁSICA,8,3
809,LIBRES,205,98,67,0,387,626,CONTIGUA 1,8,3
809,LIBRES,214,105,61,0,397,626,CONTIGUA 2,8,3
810,LIBRES,243,102,38,0,398,668,CONTIGUA 1,8,3
810,LIBRES,255,106,38,0,412,667,BÁSICA,8,3
810,LIBRES,243,114,35,0,413,668,CONTIGUA 3,8,3
810,LIBRES,280,95,43,1,432,668,CONTIGUA 2,8,3
811,LIBRES,225,101,23,0,359,576,CONTIGUA 2,8,3
811,LIBRES,206,120,38,0,378,576,CONTIGUA 1,8,3
811,LIBRES,221,112,34,0,384,576,BÁSICA,8,3
811,LIBRES,239,110,23,1,385,577,CONTIGUA 3,8,3
812,LIBRES,230,96,31,0,366,584,BÁSICA,8,3
812,LIBRES,246,112,29,0,406,584,CONTIGUA 1,8,3
813,LIBRES,290,108,29,0,444,663,BÁSICA,8,3
813,LIBRES,251,156,25,0,451,663,CONTIGUA 1,8,3
814,LIBRES,136,81,57,0,289,455,BÁSICA,8,3
814,LIBRES,124,79,70,0,291,455,CONTIGUA 1,8,3
814,LIBRES,142,106,41,0,321,541,EXTRAORDINARIA 1,8,3
815,LIBRES,65,129,30,0,230,324,BÁSICA,8,3
815,LIBRES,158,96,46,0,325,505,EXTRAORDINARIA 3,8,3
815,LIBRES,186,104,18,0,329,505,EXTRAORDINARIA 1,8,3
815,LIBRES,211,82,26,0,329,505,EXTRAORDINARIA 2,8,3
816,LIBRES,128,140,53,0,335,523,CONTIGUA 1,8,3
816,LIBRES,111,171,41,0,338,523,CONTIGUA 2,8,3
816,LIBRES,130,147,52,0,339,522,BÁSICA,8,3
817,LIBRES,265,174,23,0,481,600,BÁSICA,8,3
817,LIBRES,233,219,18,0,484,601,CONTIGUA 1,8,3
818,LIBRES,135,122,21,0,299,454,CONTIGUA 1,8,3
818,LIBRES,147,118,25,0,306,453,BÁSICA,8,3
819,LIBRES,176,157,30,0,381,625,CONTIGUA 2,8,3
819,LIBRES,196,143,25,0,394,625,CONTIGUA 1,8,3
819,LIBRES,168,193,17,0,399,625,BÁSICA,8,3
820,LA MAGDALENA TLATLAUQUITEPEC,277,271,0,0,562,700,BÁSICA,14,23
821,MAZAPILTEPEC DE JUAREZ,150,219,0,0,390,573,BÁSICA,8,13
822,MAZAPILTEPEC DE JUAREZ,180,247,0,0,441,639,CONTIGUA 1,8,13
822,MAZAPILTEPEC DE JUAREZ,192,278,0,0,482,639,BÁSICA,8,13
823,MIXTLA,149,148,4,0,322,500,BÁSICA,7,12
823,MIXTLA,166,164,6,0,343,501,CONTIGUA 1,7,12
824,MIXTLA,182,193,7,0,397,567,BÁSICA,7,12
825,MOLCAXAC,220,152,68,0,463,699,CONTIGUA 1,14,23
825,MOLCAXAC,211,168,71,0,466,698,BÁSICA,14,23
826,MOLCAXAC,93,135,110,0,355,734,CONTIGUA 1,14,23
826,MOLCAXAC,112,120,131,0,375,733,BÁSICA,14,23
827,MOLCAXAC,48,262,95,0,417,734,BÁSICA,14,23
828,MOLCAXAC,38,178,100,0,332,491,BÁSICA,14,23
829,MOLCAXAC,37,78,146,0,274,420,BÁSICA,14,23
829,MOLCAXAC,36,87,161,0,294,421,CONTIGUA 1,14,23
830,NAUPAN,252,143,0,0,413,540,BÁSICA,1,1
830,NAUPAN,242,165,0,0,433,541,CONTIGUA 1,1,1
831,NAUPAN,59,111,0,0,179,235,EXTRAORDINARIA 1,1,1
831,NAUPAN,134,239,0,0,399,517,BÁSICA,1,1
831,NAUPAN,129,263,0,0,421,518,CONTIGUA 1,1,1
832,NAUPAN,74,234,0,0,329,482,EXTRAORDINARIA 1,1,1
832,NAUPAN,108,235,0,0,359,455,BÁSICA,1,1
832,NAUPAN,118,235,0,0,367,456,CONTIGUA 1,1,1
833,NAUPAN,256,89,0,0,361,484,CONTIGUA 1,1,1
833,NAUPAN,268,74,0,2,362,484,BÁSICA,1,1
834,NAUPAN,94,129,0,0,245,407,BÁSICA,1,1
834,NAUPAN,85,137,0,0,250,407,CONTIGUA 1,1,1
834,NAUPAN,214,102,0,0,364,507,EXTRAORDINARIA 1,1,1
835,NAUZONTLA,98,165,109,0,395,511,CONTIGUA 2,2,4
835,NAUZONTLA,128,129,123,0,397,511,CONTIGUA 1,2,4
835,NAUZONTLA,112,172,91,0,0,510,BÁSICA,2,4
836,NAUZONTLA,249,159,40,0,473,652,BÁSICA,2,4
837,NAUZONTLA,131,73,88,0,303,386,BÁSICA,2,4
838,NEALTICAN,130,195,56,0,389,603,BÁSICA,5,8
838,NEALTICAN,129,183,80,0,403,603,CONTIGUA 2,5,8
838,NEALTICAN,165,161,88,0,422,603,CONTIGUA 1,5,8
839,NEALTICAN,101,131,86,0,339,510,CONTIGUA 2,5,8
839,NEALTICAN,147,99,88,0,345,509,BÁSICA,5,8
839,NEALTICAN,142,119,90,0,355,509,CONTIGUA 1,5,8
